course,file,ext,w,h,ratio,verdict,note
CSS421_-_University_of_Washington,52_lecture27-dealing.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,53_lecture28-fixedparm-sat-A.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,54_lecture28-fixedparm-sat.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,55_lecture29-wrap-up-A.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,56_lecture29-wrap-up.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,57_section01-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,58_section01-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,59_section02-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,5_lecture03-overview-graphsearch-A.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,60_section02-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,61_section03-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,62_section03-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,63_section04-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,64_section04-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,65_section05-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,66_section05-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,67_section06-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,68_section06-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,69_section07-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,6_lecture03-overview-graphsearch.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,70_section07-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,71_section08-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,72_section08-slides.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,73_section09-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,74_section09-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,75_section10-slides-nosol.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,76_section10-slides.pdf,.pdf,720,405,1.7778,slide,
CSS421_-_University_of_Washington,7_lecture04-bfs-dfs-properties-A.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,8_lecture04-bfs-dfs-properties.pdf,.pdf,792,612,1.2941,slide,
CSS421_-_University_of_Washington,9_lecture05-greedy-A.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,10_05b_logistic_regression.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,11_06a_math_essentials_2.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,12_06a_math_essentials_2.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,13_06b_discriminant_analysis.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,14_06b_discriminant_analysis.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,15_06c_nearest_neighbor.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,16_06c_nearest_neighbor.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,17_07a_naive_bayes.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,18_07a_naive_bayes.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,19_07b_regression.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,1_01_intro.pdf,.pdf,720,540,1.3333,slide,
CSS490_-_University_of_Washington,20_07b_regression.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,21_08a_Netflix_Prize.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,22_08a_Netflix_Prize.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,23_08b_collaborative_filtering_1_r1.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,24_08b_collaborative_filtering_1_r1.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,25_09_collaborative_filtering_2_r1.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,26_09_collaborative_filtering_2_r1.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,27_10_clustering_basics_1.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,28_10_clustering_basics_1.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,29_11_clustering_basics_2.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,2_02_math_essentials.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,30_11_clustering_basics_2.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,31_12_ensemble_methods_1_r1.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,32_12_ensemble_methods_1_r1.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,33_13a_ensemble_methods_2.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,34_13a_ensemble_methods_2.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,35_13b_neural_networks_1.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,36_13b_neural_networks_1.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,37_14_neural_networks_2.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,38_14_neural_networks_2.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,39_15_support_vector_machines.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,3_03a_matlab_essentials.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,40_15_support_vector_machines.pptx,.pptx,960,720,1.3333,slide,
CSS490_-_University_of_Washington,41_16_dimensionality_reduction.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,42_16_dimensionality_reduction.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,4_03b_data.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,5_04_classification_basics.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,6_04_classification_basics.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,7_05a_feature_creation_selection.pdf,.pdf,792,612,1.2941,slide,
CSS490_-_University_of_Washington,8_05a_feature_creation_selection.ppt,.ppt,960,720,1.3333,slide,
CSS490_-_University_of_Washington,9_05b_logistic_regression.pdf,.pdf,792,612,1.2941,slide,
CSSE103_-_Seattle_University,10_lec10.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,11_lec11.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,12_lec12.pdf,.pdf,612,787,0.7776,document,
CSSE103_-_Seattle_University,13_lec13.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,14_lec14.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,15_lec15.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,16_lec16.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,17_lec17.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,18_lec18.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,19_lec19.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,1_lec1.pdf,.pdf,612,784,0.7806,document,
CSSE103_-_Seattle_University,20_tilings.pptx,.pptx,960,720,1.3333,slide,
CSSE103_-_Seattle_University,2_lec2.pdf,.pdf,612,842,0.7268,document,
CSSE103_-_Seattle_University,3_lec3.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,4_lec4.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,5_lec5.pdf,.pdf,612,787,0.7776,document,
CSSE103_-_Seattle_University,6_lec6.pdf,.pdf,612,787,0.7776,document,
CSSE103_-_Seattle_University,7_lec7.pdf,.pdf,612,785,0.7796,document,
CSSE103_-_Seattle_University,8_lec8.pdf,.pdf,612,786,0.7786,document,
CSSE103_-_Seattle_University,9_lec9.pdf,.pdf,612,786,0.7786,document,
CSSE220_-_Rose-Hulman_Institute_of_Technology,10_05_InputAndUnitTests.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,11_05_ShapesAndFundamentalDataTypes.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,12_06_Graphics.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,13_06_InputFormattingAndDecisions.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,14_07_GraphicsAndUnitTesting.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,15_07_Iteration.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,16_08_ArraysAndLists.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,17_09_TwoDArrays.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,18_10_ClassDiagramsAndPairProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,19_10_ExamReview.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,1_01_JavaIntro.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,20_10_GameOfLife.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,21_11_Encapsulation.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,22_11_Object_Oriented_Design.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,23_12_Cohesion_and_Coupling.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,24_12_DesigningClasses.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,25_13_Encapsulation.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,26_13_OnToInterfaces.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,27_13_Recursion.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,28_14_EventBasedProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,29_14_Interfaces_and_EventBasedProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,2_01_JavaIntro_wilkin.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,30_14_OnToInterfaces.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,31_15_Inheritance.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,32_15_More_interfaces_More_recursion.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,33_16_EventBasedProgramming.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,34_16_Inheritance2.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,35_17_Inheritance.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,36_17_ObjectOrientedDesign.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,37_18_FilesExceptionsAndProject.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,38_18_Inheritance2.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,39_19_Multithreading.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,3_02_TypesLoopsAndStrings.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,40_19_OODFilesExceptions.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,41_20_FilesExceptionsAndProject.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,42_21_Recursion.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,43_22_Recursion2.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,44_23_SortingAndSearching.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,45_24_ForkJoinIntro.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,46_25_StrategyPatternAndSearch.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,47_26_LinkedLists.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,48_26_MergeSortComparableComparator.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,49_27_MoreMultithreading.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,4_2D_Arrays_and_Maps.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,50_28_DataStructures.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,51_28_DataStructures.pptx,.pptx,960,720,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,52_29_GenericsAndExamReview.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,53_29_ThreadPerformance.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,54_30_ProjectPresentation.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,55_Arrays_and_Lists.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,56_BallWorlds.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,57_ClassDiagramsAndPairProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,58_Classes_and_References.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,59_Cohesion_And_Coupling.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,5_03_Arrays_and_Lists.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,60_ComparableComparator.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,61_CourseEvals.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,62_DoubleDispatch.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,63_Encapsulation.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,64_EventBasedProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,65_Game_of_Life.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,66_Grader_Comments_in_Eclipse.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,67_Graphics.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,68_GraphicsAndUnitTesting.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,69_Inheritance.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,6_03_UnitTestsReferencesAndClasses.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,70_Interfaces.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,71_JavaIntro.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,72_LinkedLists.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,73_LinkedListsPart2.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,74_MergeSort.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,75_MergeSortComparableComparator.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,76_MoreEventBasedProgramming.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,77_MoreMultithreading.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,78_More_Interfaces_More_Recursion.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,79_Multithreading.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,7_04_2D_Arrays_and_Maps.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,80_OODFilesExceptions.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,81_ObjectIntroAndMisc.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,82_Polymorphism.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,83_Recursion.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,84_SoftwareEngineeringTechniques.pdf,.pdf,792,612,1.2941,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,85_SortingAndSearching.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,86_TestingGUIApplications.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,87_ThreadPerformance.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,88_TypesLoopsAndStrings.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,89_UnitTesting.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,8_04_ClassesAndGraphics.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,90_Workday1.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,91_old10_PairProgramming-VersionControl-v2.pdf,.pdf,720,540,1.3333,slide,
CSSE220_-_Rose-Hulman_Institute_of_Technology,9_05_Classes_and_References.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,1_01cs8Intro.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,2_02cs8Pyintro.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,3_03cs8Findpi.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,4_04cs8Strings.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,5_05cs8Collections.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,6_06cs8Files.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,7_07cs8Images.pdf,.pdf,720,540,1.3333,slide,
CSW8_-_University_of_California_Santa_Barbara,8_08cs8More.pdf,.pdf,720,540,1.3333,slide,
CTWR404_-_University_of_Southern_California,10_05_springs.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,11_06_electric.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,12_06_electric.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,13_07_bulbs.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,14_07_bulbs.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,15_08_ACpower.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,16_08_ACpower.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,17_09_electronics.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,18_09_electronics.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,19_10_sound.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,1_01_intro.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,20_10_sound.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,21_11_digital.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,22_11_digital.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,23_12_logic.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,24_12_logic.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,25_13_radio.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,26_13_radio.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,27_14_microwave.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,28_14_microwave.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,29_15_tv.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,2_01_intro.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,30_15_tv.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,31_16_optics_r.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,32_16_optics_r.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,33_17_light.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,34_17_light.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,35_18_nature.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,36_18_nature.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,37_19_grab_bag1.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,38_19_grab_bag1.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,39_20_tides.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,3_02_motion.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,40_20_tides.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,41_final.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,42_final.ppt,.ppt,1022,384,2.6615,slide,
CTWR404_-_University_of_Southern_California,43_midterm.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,44_midterm.ppt,.ppt,1022,384,2.6615,slide,
CTWR404_-_University_of_Southern_California,4_02_motion.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,5_03_energy.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,6_03_energy.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,7_04_e-flow.pdf,.pdf,792,612,1.2941,slide,
CTWR404_-_University_of_Southern_California,8_04_e-flow.ppt,.ppt,960,720,1.3333,slide,
CTWR404_-_University_of_Southern_California,9_05_springs.pdf,.pdf,792,612,1.2941,slide,
CULAN49S_-_Duke_University,10_10-virtual-memory.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,11_11-io.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,12_12-pipelining.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,13_13-multicore.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,14_14-x86.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,15_15-review.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,1_01-intro.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,2_02-c.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,3_03-from-C-to-binary.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,4_04-assembly.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,5_05-combinational-logic.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,6_06-sequential-logic.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,7_07-FSM.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,8_08-datapath-and-control.pdf,.pdf,720,540,1.3333,slide,
CULAN49S_-_Duke_University,9_09-caches.pdf,.pdf,720,540,1.3333,slide,
CUST4300_-_University_of_Houston,10_07-sort-1-C.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,11_07-sort-2-bubbleInsertSelect.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,12_07-sort-3-MergeSort.pdf,.pdf,540,720,0.75,document,
CUST4300_-_University_of_Houston,13_07-sort-4-QuickSort.pdf,.pdf,540,720,0.75,document,
CUST4300_-_University_of_Houston,14_07-sort-5-merge-bintree.pdf,.pdf,842,595,1.4151,slide,
CUST4300_-_University_of_Houston,15_07-sort-6-merge-quick-sort.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,16_07-sort-7-MergeSort-animation.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,17_07-sort-99-intro.ppt,.ppt,1058,794,1.3325,slide,
CUST4300_-_University_of_Houston,18_08-stacks-0.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,19_08-stacks-1-RecCountFactFib.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,1_01-0-lists-arraysC_-Malik.ppt,.ppt,960,720,1.3333,slide,
CUST4300_-_University_of_Houston,20_08-stacks-InfixToPostfixExamples.pdf,.pdf,720,540,1.3333,slide,
CUST4300_-_University_of_Houston,21_09-trees-bintree-AVL-Btree.ppt,.ppt,960,720,1.3333,slide,
