folder,course_college,class,quality,difficulty,would_take_again,grade,date,comment,tags
29,COSC1306 - University of Houston,COSC1306,1.0,5.0,-1,B,2023-03-02,"He makes an introduction course on python seem like jeopardy for computer science. Will go over code, lecture slide don't really suffice to much. Exam rolls around, exam has a bunch of trick questions. With no previous coding experience, this class is close to non passable with this prof. Cougargrades says enough as well","Tough grader, Test heavy"
29,COSC1306 - University of Houston,COSC1306,1.0,5.0,-1,C+,2023-03-29,"Do not take this professor if you like your GPA. Quizzes are pulled from a random example of 10-15 from the lectures, and tests are full of trick questions and prompts you've never seen before. Come time for the first test,   the average was a 51%. Assignments are NOT like the lectures and take hours of online research to finish.","Tough grader, Get ready to read, Graded by few things"
29,COSC1306 - University of Houston,COSC1306,3.0,4.0,-1,A+,2023-04-27,"Gonna be honest, this class is easy until the test rolls around. People underestimate the test then end up doing poorly. Honestly for freshman this class is a bit of a wakeup call since this one will demand a lot of time and commitment. But do you learn? Heck yeah! This class I learned more than most, its all how you process things. EXECUTE!!","Tough grader, Get ready to read, Gives good feedback"
29,COSC1306 - University of Houston,COSC1306,2.0,4.0,-1,A,2023-05-11,"The professor isn't good at explaining so be ready to learn by yourself. Exams, quizzes, and assignments are hard and tricky. I suggest studying his examples and showing up to class when he assigns the assignment because he would help you with some codes. The class is hard if you have no coding experience but he would curve your grades.","Tough grader, Lots of homework, Beware of pop quizzes"
29,COSC1306 - University of Houston,COSC1306,1.0,5.0,-1,,2025-03-03,"Bad professor, run bro","Get ready to read, Lecture heavy, Graded by few things"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,,2020-03-03,Taylor is a great CS professor! He shows photos of his axolotl in class and it's excellent:),"Inspirational, Amazing lectures, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,5.0,1,,2020-11-02,"He. Is. So. Caring. What kind of professor meets with you on short notice on a weekend just because he doesnt want you to stress about his class? Professor Taylor, thats who. Hard class but 167282/10 would recommend. Puts so much effort into this course its incredible.","Caring, Accessible outside class, Clear grading criteria"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,A,2021-02-01,"You can still learn a bunch, even if you've seen it all before. But make sure you study anyways, or else this class will go from &quot;easy A&quot; to &quot;easy aaaaaaa I got a C!&quot; I went in super cocky because I knew python and had a bad time until I learned my lesson. The good news is Taylor is the nicest prof you'll have and super kind (and interesting too).","Accessible outside class, Test heavy, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,4.0,1,B,2021-04-24,"Amazing caring professor, he's really sweet","Test heavy, Beware of pop quizzes, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,A,2021-07-23,"One of the best professors I've had in my entire life. Super kind, quite funny, and a fantastic teacher all around! I","Accessible outside class, Amazing lectures, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,1.0,4.0,0,,2022-02-04,Used a new method of testing for students and the class was going fine till then. Struggled to submit the quiz and gives me a zero. So unnecessary and messed with my grade.,
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,A,2022-08-12,"Overall a good professor. Based on the way 15-112 is structured, I'm not sure that lecture is even necessary. I got bored sometimes during lecture since he talks kind of slow but was definitely helpful and available outside of class","Inspirational, Hilarious, Accessible outside class"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,2.0,1,A,2022-12-15,"Great professor, very well structured course","Participation matters, Clear grading criteria, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,4.0,1,,2023-01-20,"One of the kindest professors at CMU. Motivated me to keep going with the course even when I wanted to give up. Set up a new system to help struggling students, even came to me for input. Alerted authorities when a racist man verbally abused students leaving Mellon Inst. and showed his support for us directly. Always available for his students","Lots of homework, Caring, Accessible outside class"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,B,2023-05-07,"One of the best prof, very good lecture, a very nice guy","Participation matters, Amazing lectures, Clear grading criteria"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,4.0,1,,2023-09-20,"Good professor, good course.
- CMU CS Academy is used for all homework.
- There is a main site for the course. Easy to find syllabus, schedule, office hours, etc.
- MAJOR FLAW: There is a rather stupid policy that does not allow laptops during recitations.

Lectures are nice and easy to follow. Very knowledgeable and funny. His axolotl is awesome.","Participation matters, Lots of homework, Lecture heavy"
30,CS15112 - Carnegie Mellon University,CS15112,1.0,4.0,-1,Not sure yet,2023-12-10,"He doesn't care about his students and is extremely disrespectful. All he did was try to catch people cheating, traumatize them (even if they didn't do anything wrong), and make examples out of them.",Lots of homework
30,CS15112 - Carnegie Mellon University,CS15112,5.0,4.0,1,A,2023-12-12,"The class was really good overall. As someone with close to no CS experience, it was a great class to learn the fundamentals of programming.",Lots of homework
30,CS15112 - Carnegie Mellon University,CS15112,2.0,5.0,-1,A,2023-12-12,"He sometimes wrongly accuses people of cheating based on weird reasons. Although he did not make a report, the experience is still traumatizing.",
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,A,2023-12-19,"15112 is a well run class, especially considering its size. I have learned a lot, and found I never got overwhelmed by homework if I started it early. He cares for the students a lot.","Clear grading criteria, Lots of homework, Accessible outside class"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,2.0,1,A+,2025-01-23,He is so nice and helped me a lot. Always ready to answer my questions and respond to emails really quickly.,"Group projects, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,A,2025-01-31,The goat. And his drip is immaculate,"Amazing lectures, Hilarious, Caring"
30,CS15112 - Carnegie Mellon University,CS15112,5.0,3.0,1,B,2025-12-06,Good Lord he is just the greatest.,"Get ready to read, Caring, Respected"
31,CX4220 - Georgia Institute of Technology,CX4220,4.0,5.0,1,,2024-12-19,"HPC is a very very difficult class. Prof. Xu had great subject knowledge and would frequently listen to student feedback, but assigned problems that I believe were more difficult than necessary to learn the course content. Overall I think she did a pretty solid job for her first semester teaching this course.","Inspirational, Lots of homework, Test heavy"
31,CX4220 - Georgia Institute of Technology,CX4220,5.0,4.0,1,B,2025-01-13,"Profs lectures are technical and fast-paced, so you have to absolutely lock in or else you will get lost. As such, I felt that I learned so much about HPC through this course. Projects and HWs were challenging, but not ridiculously hard. Exams easier than HW. Great prof overall, would def recommend this course with her if you are interested in HPC.","Group projects, Amazing lectures, Test heavy"
31,CX4220 - Georgia Institute of Technology,CX4220,1.0,5.0,-1,,2025-04-23,"Grad and undergrad sections have exactly the same hw and exams - this is a grad-level course. Prof assumes you already have extensive CS knowledge and is awful at explaining complex concepts - as a CS minor, this is the hardest class I have ever taken. If you are forced to take this class, be prepared to put in an insane amount of effort.",Test heavy
31,CX4220 - Georgia Institute of Technology,CX4220,2.0,5.0,-1,A,2025-05-08,"Hardest class I've taken so far, and I had to take this class for my SEC minor. The lectures are extremely unclear, most of my learning was done in the TA office hours, which were very helpful. Exams were pretty difficult, but do-able, and consistently had averages in the 60's. The last programming assignment required in-depth C++ knowledge.",Test heavy
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,Not_Sure_Yet,2014-05-13,"If you thought CSCI 103 was hard, just wait until you take this class. Very hard work and homework are tedious. Professor was helpful but it doesn't matter when it comes to 104 because you are the one who's gonna do all the coding. Please do not major in CS just for the money because you are going to regret it after you take this class.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,,2014-05-18,He's a great teacher and keeps lectures interactive and interesting. Really friendly and available for help. Class itself has extremely heavy workload (15+ hours of programming HW a week) and difficult exams (midterm and final were worth 30% and 40% of grade respectively) but grading curve makes getting at least an A- fairly easy (70% was an A-),
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,,2014-06-09,"After taking 103, I was actually pretty sure I was going to change my major but decided to take 104 to be sure. Redekopp is the reason I'm sticking with CS! Although this class was incredibly difficult, he made a huge effort to make sure all students understood every single concept. He is very personable and truly cares about each student.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,,2015-02-12,Cote is a wonderful professor. I had him for both CSCI 104 and CSCI 170. He is exceptionally clear and he understands that students may not get the material at first. He is open during office hours and he explains multiple times when needed. He is very receptive to student feedback and for 170 he had amazing notes handouts that were amazing.,
32,CS104 - University of Southern California,CSCI104,4.0,4.0,-1,A,2015-12-06,Aaron's lectures are good and interesting. He is very helpful in office hours and is there if you have any doubts. He will also through nerdy jokes in the class. Some of the jokes are funny.,
32,CS104 - University of Southern California,CSCI104,5.0,4.0,-1,A,2015-12-18,"Great professor.  I like how he hand-writes lecture notes, which gave me time to write mine by hand.  He cares if the students understand the material and is helpful during office hour.  I would definitely take his class again.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,A-,2016-01-13,He explains these fundamental topics amazingly. Going to lecture allowed me to understand tough concepts easily. He's also very helpful in office hours. Wish I could take more classes with him.,
32,CS104 - University of Southern California,CSCI104,1.0,5.0,-1,,2016-03-05,"The grading for cs104 is ridiculous. The teaching is pretty poor - Cote just hands us a copy of his notes and rewrites them on the board. Not very interactive or intuitive. How about some slides, or something more visual? Copying down what is already given is quite useless. Terrible class and teacher.",
32,CS104 - University of Southern California,CS104,1.0,5.0,-1,A,2016-03-09,"horrible teacher, didnt learn much, took this as a sophomore and found it not too hard  but teaching and curriculum was bad.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,-1,A-,2016-03-27,"Redekopp is one of my favorite CS professors at USC. If he could teach me every class I needed to graduate, I'd do it. Lectures are clear and helpful. Exams are fair and homework isn't too crazy (given I had him for a programming course).  Take his class!",
32,CS104 - University of Southern California,CSCI104,4.0,3.0,-1,A+,2016-04-13,"CS104 and CS170 aren't easy classes. Cote isn't an easy professor. But these classes are the core of an CS engineer's background so I wouldn't expect them to be. Cote knows you are capable and will push you to answer your own questions instead of spoon feeding them to you. If you want to be confident in CS, take Cote.",
32,CS104 - University of Southern California,CSCI104,5.0,1.0,-1,A,2016-04-24,"He is awesome, but the course is hard",
32,CS104 - University of Southern California,CSCI104,4.0,4.0,-1,B,2016-05-14,CS104 was a great introduction to algorithms and data structures. I learned a lot from this class but the homework was extremely demanding. There would be so many people asking for help from TAs and professors. So much so that I would not get the help I needed because there would just be a lack time for the instructors to help every student.,
32,CS104 - University of Southern California,CSCI104,2.0,3.0,0,D,2016-05-31,"With the structure of 104 (labs and homework assignments that are graded by and help is offered by TAs/CPs), your professor won't affect your grade to greatly. The real impact your professor will have is your understanding of the material for the midterms and final. Cote's lectures/his voice are hard to follow.",
32,CS104 - University of Southern California,CS104,5.0,5.0,1,A,2017-05-15,"P much the only prof I know who has everyone attend his 8am lectures. EXTREMELEY great at explaining difficult concepts, his analogies are legendary and helpful, and a cool guy to hang around (I have a friend who played basketball with him at Lyon once). CS104 is designed to kick you in the ass, but I'm glad I got my ass kicked by Redekopp.","Hilarious, Amazing lectures, Caring"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,Not sure yet,2017-11-05,Professor Cote is one of the best professors I have taken at USC. 104 is a tough class but he delivers the tons of material in a super clear way. Go to class and pay attention. ASK. At points in his lecture he would ask if there are any questions-take the chance to get all your confusion solved because Cote will explain until you fully understand.,"Participation matters, Skip class? You won't pass., LOTS OF HOMEWORK"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2017-12-19,Cote is a great CS professor. Really passionate about what he teaches and makes nerdy jokes every once in a while. Enjoyable lectures that are structured nicely. Attend class because he gives hints and important info for homework assignments.,"Respected, LOTS OF HOMEWORK, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,2.0,1,A,2018-01-20,"His lecture slides are the best among other professors and he has videos available. He might not be as funny as Michael Shindler but he makes the material very clear. If you want to actually learn from a professor instead of doing all the studying by yourself, you should take his class! Great Professor!","Respected, Clear grading criteria"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2018-05-28,"This is the most difficult class I've ever taken. However, I wouldn't want any other professor for 104. Cote is very precise in his explanations, and is very good at answering his students questions. He will usually break up lectures into short Q&amp;A sessions after explaining some complicated concepts. Overall, take this prof!","Tough Grader, LOTS OF HOMEWORK"
32,CS104 - University of Southern California,CSCI104,5.0,2.0,1,A,2018-09-18,I'm so glad that I took CSCI 104 during the summer. He's absolutely an amazing professor - making this relatively tough course among all intro-level courses so interesting.,"Gives good feedback, Inspirational, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,Rather not say,2018-10-29,he is the man for lower-division CS classes,
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2018-11-28,"CS104 is the hardest class I've ever taken, so it says a lot that I'm giving Aaron 5 stars. He is a great lecturer. He teaches the material with expertise and ease. If people here are complaining, it's because they didn't go to class, put off the assignments, and are generally upset about getting the grade they deserved. Aaron def helped me pass.","Skip class? You won't pass., LOTS OF HOMEWORK, Amazing lectures"
32,CS104 - University of Southern California,CS104,5.0,5.0,1,Not sure yet,2018-12-02,"He is a good lecturer, however the homework is way too difficult for me.","Tough Grader, Skip class? You won't pass., LOTS OF HOMEWORK"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2018-12-05,"As others have said, this class has a crazy workload. Expect to spend 20+ hours on each homework (and possibly not finish). The tests aren't too difficult and are on material from lectures. Outside of AVL trees and Splay trees, most of the data structures aren't too difficult to understand and Aaron does a good job lecturing.",LOTS OF HOMEWORK
32,CS104 - University of Southern California,CSCI104,3.0,5.0,0,Not sure yet,2018-12-09,"THE MOST DIFFICULT CLASS I'VE EVER TAKEN. HW is INSANE. Coding in the morning. Coding during classes. Coding through lunch. Coding through dinner. Coding at night. Oh btw, you may still NOT finish the HW and fail. Expect to be dreaming in code by the time you're done. Cote is a good lecturer, but kinda robotic and unfriendly. I wish he had PPTs","Tough Grader, LOTS OF HOMEWORK"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A-,2018-12-18,"Aaron Cote has been one of the best teachers I've had at USC so far. His lecturers and instructions are clear and concise, but if you don't understand it he always does his best to help you understand. Yes homework and tests seem hard, but the learning experience is so much better with them and it's almost necessary to understand the concepts well.","LOTS OF HOMEWORK, Clear grading criteria, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2019-03-28,Cote is a good prof if you ask questions in class and want to learn the material. Just make sure to actually ask questions about things you are confused about when he says &quot;Are there any questions?&quot; Don't be afraid of looking dumb,"Lots of homework, Skip class? You won't pass."
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,B+,2019-05-15,Phenomenal professor and person. Couldn't imagine a better professor.,"Respected, Lots of homework, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,Not sure yet,2019-06-14,"I would say he is the best professor at Viterbi. I don't think anyone can make a CS course as interesting as he does. Though His are pretty hard, he is very caring and helpful. I would take his class again if I can","Gives good feedback, Respected, Inspirational"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,B+,2019-07-18,"One of the best professors I have ever had period. I took him for both CS102 and 104 and I can honestly say he has given me such a strong foundation for programming and computational thinking in general. 104 is hard but if you take it with him and do what he requires of you, he will guide you to success. Highly highly recommend.","Respected, Test heavy, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A-,2019-08-30,"Redekopp is an amazing professor. CS104 is a very difficult class, but his lectures truly helped me better understand the material. Although attending lectures was not mandatory, I felt that it helped me understand the concepts we reviewed much better since Redekopp is very good at explaining the material. I would highly suggest him for any class.","Respected, Inspirational, Amazing lectures"
32,CS104 - University of Southern California,CS104,5.0,4.0,1,B,2019-10-30,Easily and definitely the greatest professor at USC. Helps students understand materials like no other.,"Gives good feedback, Respected, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2019-11-02,"His class is the most difficult at USC definitely. But he gives really really hard but best hw. After u finished it, AMAZING!!!!!!!!!",
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A-,2019-11-08,"Professor Redekopp was hands down the best CS professor I've ever had. If I could take all of his classes, I 100% would. His lectures are real gems, and he truly cares about each of his students.","Lots of homework, Amazing lectures, Caring"
32,CS104 - University of Southern California,CSCI104,4.0,5.0,1,A-,2019-12-05,"104 is a very hard CS fundamental class, however Cote will guide you through it. He has a lot of office hours, and is always on Piazza helping students out. Would recommend.","Lots of homework, Accessible outside class, Clear grading criteria"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2019-12-09,"Cote is a real one. His class is clear and to the point; everything he teaches in lecture and assigns as the projects are for a good reason, which is to make you very comfortable with the fundamentals of CS. Really accessible and constantly answering questions in Piazza, even at night. Highly recommend taking 104 with him if possible",
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,B,2019-12-15,"Honestly he's a great guy, amazing teacher. CS 104 is one of the hardest CS/undergrad classes at USC in general, but his analogies really help you gain a concrete understanding of the material. Highly recommend.","Lots of homework, Amazing lectures, Caring"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2019-12-21,"Professor Cote is the best professor I've had so far at USC. CSCI 104 is never easy as it is essential for becoming a better programmer, but with Cote I feel like I truly improved and learned the material. The homework can be long at times but is always useful. Definitely would recommend taking Cote for any class when you have the opportunity.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,A,2020-01-02,"I would say that professor Cote is one of the best professors I have ever had in the computer science department. In 104, he would pass very detailed handouts to the class every lecture. The assignments are easy if you listen to the class. Do the practice exams and you will be fine.","Respected, Accessible outside class"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A-,2020-01-15,He gives organized lecture notes and his lectures are clear and concise. I've heard his tests are harder than others but I feel like when it comes to 104 they're all hard. One time I broke my computer a week before hw was due and he was very understanding and offered extra late days.,"Lots of homework, Accessible outside class, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,A-,2020-03-24,"Redekopp is a God. CS is really challenging and time-consuming but if you take it with Redekopp you will actually enjoy the classes. He's one of the best lecturers I've ever had, he is genuinely passionate about teaching and you can see it. I would have probably dropped this major if it wasn't for him.",
32,CS104 - University of Southern California,CS104,5.0,3.0,1,Not sure yet,2020-04-07,I love Professor Redekopp. He basically carries the entire CS and EE dept.,"Respected, Accessible outside class, Caring"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2020-04-15,"One of the best professors at USC hands down. Always very supportive of students, and since this class has an extreme amount of homework, he makes it as easy on the students as much as possible. I would take every class at USC with Redekopp if I could.","Respected, Lots of homework, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2020-04-19,"Professor Redekopp has been absolutely amazing in transitioning us to online classes. CSCI104 is an incredibly difficult class, but Professor Redekopp will pull you through it! His lectures are clear and informative, and he has lecture videos so you can always go back and review.","Lots of homework, Clear grading criteria, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2020-04-26,Simply great,"Respected, Lots of homework, Lecture heavy"
32,CS104 - University of Southern California,CS104,5.0,4.0,1,Not sure yet,2020-04-30,"The ratings don't lie, best CS professor I have ever had.","Respected, Clear grading criteria, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2020-05-01,awesome,
32,CS104 - University of Southern California,CS104,5.0,4.0,1,A,2020-05-03,"I had him for both 103 and 104, and he was really amazing. Really cares about students and goes in great detail with proper explanations to ensure you understand the concepts and do well on the tests and giant homework assignments.","Respected, Lots of homework, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,,2020-05-07,"This dude is the GOAT with analogies, he always connects these complex CS concepts to real world examples seamlessly","Respected, Amazing lectures, Caring"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,A,2020-05-15,"Prof. Redkopp's useful mnemonics are to die for. Mnemonics can be very underrepresented in STEM classes as professors are so familiar with the material it's hard to approach it with fresh eyes. It was incredibly helpful to think of the default shallow &quot;copy dance&quot;, &quot;list, set, map before bed&quot;, iterators &quot;taste like feel like smell like pointers&quot;.","Respected, Hilarious, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,A,2020-05-18,"Professor Redekopp is one of the best CS professors at USC. He posts all of the lecture slides on the course website, then elaborates on them in class using coding practice and by drawing diagrams. He transitioned online really well, too. So it is definitely worth taking him if we continue to be online.","Respected, Clear grading criteria, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2020-06-13,"My favorite professor at USC!!! 104 is notoriously known for its workload, but Redekopp honestly made it so manageable. His lectures and slides explain the main concepts really well, and he always asks for feedback on his teaching, which is something I really admire. He truly cares about his students and his teaching quality. Highly recommend!!!","Accessible outside class, Amazing lectures, Caring"
32,CS104 - University of Southern California,CSCI104,4.0,4.0,1,A,2020-06-19,"Honestly, Redekopp didn't meet the hype, in my opinion. He's a really nice guy and it's very obvious that he cares a lot and knows the material very well, but I found his lectures not too different from other CS profs. He also has a really weird rhythm to his lectures that makes it hard to ask questions sometimes.","Respected, Accessible outside class, Lecture heavy"
32,CS104 - University of Southern California,CSCI104,3.0,3.0,1,A,2020-06-23,"Really not that great of a lecturer. I think he's alright if you're lost or new to coding, since he goes so slowly and goes off on so many tangents to remind people of things they should already know, but if you actually follow and understand the material, his lectures are way too slow and hard to listen to for 1.5 hours+. Nice guy though.",
32,CS104 - University of Southern California,CSCI104,5.0,3.0,1,A,2020-10-26,"Ace in ECE department. I had him for CS103, 104, EE109. Should be your go to choice. He makes the PPT other teachers uses so he definitely knows what he is talking about. Super clear and organized teaching, love students to ask questions. Knows exactly what to cover and controls good pace in lecture. Charmful guy, I was luck to be in his class.","Respected, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2021-04-06,"Cote is amazing at explaining EXTREMELY abstract CS concepts, and is a clear choice for a theoretical class like CS104. He also always stops to ask if anyone has questions! This class took every ounce of my focus and attention, but it has made me such a better computer scientist. His tests are brutal, but he gives a generous grading curve.","Lots of homework, Skip class? You won't pass., Test heavy"
32,CS104 - University of Southern California,CSCI104,1.0,5.0,0,B+,2021-04-21,"Although his lectures are organized, he poorly explained concepts in real-world settings or with great context. Thus, making it extremely difficult to implement them in assignments and exams.",
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,Not sure yet,2021-05-06,"It's incredible how quickly you'll learn new concepts with professor Cote: his teaching style just works. He'll demonstrate everything in an intuitive manner. Then, he'll tell you what to do and why. And finally, he'll make sure you have enough practice. At the end, you'll come out of his class with knowledge, intuition, and confidence.","Respected, Hilarious, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2021-05-14,"Professor Cote is a great Professor for 104. He is so dedicated to his students and goes beyond the norm when it comes to making sure success is reachable for those that put in the work. 104 is a hard class and you have to put the time in, but you will learn so much! If you're struggling attend his office hours, Prof. Cote always wants to help :)","Respected, Lots of homework, Test heavy"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2021-05-16,I LOVE COTE!!! He genuinely works SO hard for his students and really wants you to learn. His lectures are amazing and organized. You will learn so much. He graded all of our finals by himself because he &quot;wanted to make sure they were graded correctly.&quot; So hardworking and wholesome. 10/10 professor. TAKE HIM OR I WILL BE MAD AT YOU,"Respected, Accessible outside class, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2021-07-24,"104 (summer sem) covers a lot of material in a short period of time, but it's doable if you put in the work. I also think it's probably more manageable than taking it during other semesters. Doesn't help that some 170 concepts (counting, probability, number theory) were moved over. Prof definitely lives up to the hype imo - definitely would take!","Respected, Skip class? You won't pass., Caring"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A-,2021-07-26,Agreed with all other reviews. Other CS professors should definitely take his class and see how he taught so that the USC CS department would not be in a disaster with poor professors everywhere.,
32,CS104 - University of Southern California,CSCI104,5.0,1.0,1,A,2021-07-26,"The actual &quot;5-star professor&quot; in the CS department. I truly believe every other professor (such as the CSCI 170 professor with a 2.5 rating ) should take his class and learn how to communicate with students, how to teach students some concepts, and most importantly, be a good and inspiring person.",
32,CS104 - University of Southern California,CSCI104,4.0,4.0,1,B,2021-12-01,"homework and exams are very hard, but cote cares and lectures are enjoyable-ish. work with a study group and you should be fine.","Respected, Lots of homework, Skip class? You won't pass."
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,,2021-12-02,One of the best CS professors at USC. Definitely take his courses if you can.,"Accessible outside class, Inspirational, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,4.0,5.0,1,,2021-12-12,"Professor Cote's 104 class was overall a great experience. The content is difficult and that is the nature of the class, but when it comes to teaching, Cote delivers. No regrets for taking his class.","Lots of homework, Skip class? You won't pass., Lecture heavy"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,A,2021-12-24,"Love this man. Material is difficult but he explains them in lecture really clearly, so try not to skip class. Tests &amp; PAs are hard but fair, so really try to understand the content during lecture and ask lots of questions","Respected, Amazing lectures"
32,CS104 - University of Southern California,CSCI104,5.0,4.0,1,B+,2021-12-30,"He was absolutely my role model of this class. Despite how heavy lectures are, they are important. He also is funny when it comes to teaching. Outside of this class, I met him around 3-4 times. He gives good feedbacks when it comes to learning mistakes.","Gives good feedback, Inspirational, Lecture heavy"
32,CS104 - University of Southern California,CSCI104,1.0,5.0,0,B+,2022-01-20,"He really does not care about his students, he just wants to teach the material and be done with it.","Skip class? You won't pass., Lecture heavy"
32,CS104 - University of Southern California,CSCI104,5.0,5.0,1,,2022-01-23,"one of the best profs and educators i've had in general. presents difficult concepts in in an easy to understand way and cares a lot about his students. the goat of viterbi, take a class with him if you can.","Gives good feedback, Respected, Caring"
32,CS104 - University of Southern California,CS104,5.0,4.0,1,,2022-03-30,Really good,
32,CS104 - University of Southern California,CS104,5.0,4.0,1,A,2022-04-04,"Probably the best CS professor I've had @ USC. Lectures are really helpful, don't drag on too long, and are all available online. Homework is difficult, but Redekopp gives plenty of extra credit and resources to help for every assignment. Tests are hard, but not surprising. He also extremely easy to contact via Piazza / OH.","Lots of homework, Test heavy, Accessible outside class"
32,CS104 - University of Southern California,CS104,5.0,4.0,1,A-,2022-04-07,Excellent Professor. He clearly is an expert on what he teaches and really tries to make sure that his students understand the material. He will stop the class in order to make sure everyone knows the topics he is teaching. The midterms were hard but he prepares you well for them. Best professor I've had so far. Would definitely take class again.,"Tough grader, Caring, Accessible outside class"
32,CS104 - University of Southern California,CS104,5.0,3.0,1,A,2022-04-12,"Fantastic professor who turns a difficult class into an approachable and very doable challenge. Knows most students by name and actively encourages questions and participation. The class itself is quite informative and provides a number of opportunities to mess up and still do well. Not a cakewalk, but Redekopp teaches it well.","Inspirational, Caring, Respected"
32,CS104 - University of Southern California,CS104,5.0,3.0,1,A,2022-04-14,"Our Father, who codes in heaven, 
Redekopp be thy name;
the compiliers begun,
our code shall run,
and passes with not a memory leak.
Give us this day our beloved test cases; 
and forgive us when we turn to StackOverflow
as we forgive those who ignore our Piazza posts;
and lead us not into plagiarism,
but deliver us to a SWE internship.
Amen","Amazing lectures, Lots of homework, Respected"
32,CS104 - University of Southern California,CS104,5.0,3.0,1,A-,2022-04-27,"Professor Redekopp, thus far in the course sequence has been the best CS professor I have experienced. The class material is not particularly difficult, however, the rigor with which you are expected to know each topic is intense. The PA's are very very very long (up to 30 hours) so start early. You will leave the course a much more capable student","Amazing lectures, Respected, Accessible outside class"
32,CS104 - University of Southern California,CS104,5.0,3.0,1,A,2022-04-29,"Best professor I've had in USC so far, everyone loves him. CSCI104 is kinda a weeder class and it can get difficult for those who don't have prior experience, but he made it much better by providing amazing lectures and lots of help on hw outside of classroom. If you wanna take an intro class and see him as the instructor, don't hesitate!","Amazing lectures, Lots of homework, Accessible outside class"
