course_code,course_title,category,term,instructor,rmp_name,department,quality,difficulty,num_ratings,would_take_again_pct,match_type,profile_url
CSE458,Computer Animation,Undergraduate Major,02au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,03au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,04au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,05au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,06au,Rosen,,,,,,,not_found,
CSE458,Computer Animation,Undergraduate Major,07au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,08au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,09au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,10au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,11au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,12au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,13au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,14au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,15au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,16au,Caswell,Paulette Caswell,Social Work,1.0,3.0,1,0.0,unique,https://www.ratemyprofessors.com/professor/2301976
CSE458,Computer Animation,Undergraduate Major,16au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,17au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,18au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,19au,Zayas,,,,,,,not_found,
CSE458,Computer Animation,Undergraduate Major,20au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,21au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,22au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,23au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,24au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,25au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE458,Computer Animation,Undergraduate Major,99sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,01wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,02wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,03wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,04wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,05wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,06wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,07wi,Rosen,,,,,,,not_found,
CSE459,Animation Pre-Production,Undergraduate Major,08wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,09wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,10wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,11wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,12au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,13au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,14au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,15au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,16au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,17au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,18au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,19au,Zayas,,,,,,,not_found,
CSE459,Animation Pre-Production,Undergraduate Major,20au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,21au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE459,Animation Pre-Production,Undergraduate Major,22au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,04sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,05sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,06sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,07sp,Rosen,,,,,,,not_found,
CSE460,Animation Capstone,Undergraduate Major,08sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,09sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,10sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,11sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,12wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,13wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,14wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,15wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,16wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,17wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,18wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,19wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,20wi,Zayas,,,,,,,not_found,
CSE460,Animation Capstone,Undergraduate Major,21wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,22wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,23wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,24wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,25wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE460,Animation Capstone,Undergraduate Major,26wi,Duer,,,,,,,not_found,
CSE460,Animation Capstone,Undergraduate Major,26wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,22au,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,23au,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,23sp,Mahajan,Ratul Mahajan,Computer Science,5.0,4.0,3,100.0,unique,https://www.ratemyprofessors.com/professor/2467513
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,23wi,Heimerl,Kurtis Heimerl,Computer Science,2.8,2.5,4,50.0,unique,https://www.ratemyprofessors.com/professor/2676446
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,24au,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,24sp,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,24wi,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,25au,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,25sp,Heimerl,Kurtis Heimerl,Computer Science,2.8,2.5,4,50.0,unique,https://www.ratemyprofessors.com/professor/2676446
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,25wi,Heimerl,Kurtis Heimerl,Computer Science,2.8,2.5,4,50.0,unique,https://www.ratemyprofessors.com/professor/2676446
CSE461,Introduction to Computer Communication Networks,Undergraduate Major,26wi,Gollakota,Shyam Gollakota,Computer Science,2.0,3.3,6,16.6667,unique,https://www.ratemyprofessors.com/professor/2580306
CSE462,Wireless Communication,Undergraduate Major,25sp,Smith,Noah Smith,Computer Science,3.3,3.3,4,50.0,ambiguous,https://www.ratemyprofessors.com/professor/2284812
CSE462,Wireless Communication,Undergraduate Major,26sp,Smith,Noah Smith,Computer Science,3.3,3.3,4,50.0,ambiguous,https://www.ratemyprofessors.com/professor/2284812
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,12sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,13au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,13sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,13su,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,14sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,14su,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,15au,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,15sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,15su,Forsberg,,,,,,,not_found,
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,15su,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,15wi,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE464,Advanced Topics in Digital Animation,Undergraduate Major,21sp,Mones,Barbara Mones,Computer Science,3.3,4.0,2,-1.0,unique,https://www.ratemyprofessors.com/professor/1297359
CSE469,Computer Architecture I,Undergraduate Major,18wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,19wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,20au,Hauck,Scott Hauck,Electrical Engineering,4.7,3.3,32,93.3333,unique,https://www.ratemyprofessors.com/professor/2118755
CSE469,Computer Architecture I,Undergraduate Major,20wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,21au,Hauck,Scott Hauck,Electrical Engineering,4.7,3.3,32,93.3333,unique,https://www.ratemyprofessors.com/professor/2118755
CSE469,Computer Architecture I,Undergraduate Major,21wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,22wi,Hauck,Scott Hauck,Electrical Engineering,4.7,3.3,32,93.3333,unique,https://www.ratemyprofessors.com/professor/2118755
CSE469,Computer Architecture I,Undergraduate Major,23wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,24wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,25wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE469,Computer Architecture I,Undergraduate Major,26wi,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,16sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,17sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,18sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,19sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,20sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,21sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,22sp,Ceze,Luis Ceze,Computer Engineering,5.0,4.0,3,100.0,unique,https://www.ratemyprofessors.com/professor/2237362
CSE470,Computer Architecture II,Undergraduate Major,23sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,24sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,25sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE470,Computer Architecture II,Undergraduate Major,26sp,Oskin,Mark Oskin,Computer Science,1.7,4.3,20,11.7647,unique,https://www.ratemyprofessors.com/professor/1696343
CSE473,Artificial Intelligence,Undergraduate Major,22au,Zettlemoyer,Luke Zettlemoyer,Chemical Engineering,0.0,0.0,0,-1.0,unique,https://www.ratemyprofessors.com/professor/1994981
CSE473,Artificial Intelligence,Undergraduate Major,23au,Hajishirzi,Hannaneh Hajishirzi,Computer Science,2.0,3.0,3,0.0,unique,https://www.ratemyprofessors.com/professor/2955811
CSE473,Artificial Intelligence,Undergraduate Major,23sp,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE473,Artificial Intelligence,Undergraduate Major,23wi,Shapiro,Linda Shapiro,Computer Science,1.8,3.3,16,18.1818,ambiguous,https://www.ratemyprofessors.com/professor/1367910
CSE473,Artificial Intelligence,Undergraduate Major,24au,Tanimoto,Steve Tanimoto,Computer Science,2.1,3.6,52,32.3529,unique,https://www.ratemyprofessors.com/professor/1221897
CSE473,Artificial Intelligence,Undergraduate Major,24sp,Hazen,,,,,,,not_found,
CSE473,Artificial Intelligence,Undergraduate Major,24wi,Minneker,,,,,,,not_found,
CSE473,Artificial Intelligence,Undergraduate Major,25au,Hazen,,,,,,,not_found,
CSE473,Artificial Intelligence,Undergraduate Major,25sp,Kessler Faulkner,Taylor Faulkner,Computer Science,5.0,3.5,2,100.0,cs-dept,https://www.ratemyprofessors.com/professor/3158186
CSE473,Artificial Intelligence,Undergraduate Major,25wi,Minneker,,,,,,,not_found,
CSE473,Artificial Intelligence,Undergraduate Major,26sp,Nivala,Jeffrey Nivala,Computer Science,5.0,2.5,2,100.0,unique,https://www.ratemyprofessors.com/professor/3009726
CSE473,Artificial Intelligence,Undergraduate Major,26su,Weichert,,,,,,,not_found,
CSE473,Artificial Intelligence,Undergraduate Major,26wi,Kessler Faulkner,Taylor Faulkner,Computer Science,5.0,3.5,2,100.0,cs-dept,https://www.ratemyprofessors.com/professor/3158186
CSE474,Introduction to Embedded Systems,Undergraduate Major,16au,Ecker,Allan Ecker,Electrical Engineering,2.2,3.1,10,30.0,unique,https://www.ratemyprofessors.com/professor/2028066
CSE474,Introduction to Embedded Systems,Undergraduate Major,17wi,Hemingway,Bruce Hemingway,Computer Science,3.1,2.9,13,45.4545,unique,https://www.ratemyprofessors.com/professor/1945988
CSE474,Introduction to Embedded Systems,Undergraduate Major,18wi,Hemingway,Bruce Hemingway,Computer Science,3.1,2.9,13,45.4545,unique,https://www.ratemyprofessors.com/professor/1945988
CSE474,Introduction to Embedded Systems,Undergraduate Major,22sp,Iyer,,,,,,,not_found,
CSE474,Introduction to Embedded Systems,Undergraduate Major,23sp,Iyer,,,,,,,not_found,
CSE474,Introduction to Embedded Systems,Undergraduate Major,24au,Iyer,,,,,,,not_found,
CSE474,Introduction to Embedded Systems,Undergraduate Major,24sp,Iyer,,,,,,,not_found,
CSE474,Introduction to Embedded Systems,Undergraduate Major,26wi,Iyer,,,,,,,not_found,
CSE475,Embedded Systems Capstone,Undergraduate Major,16au,Peckol,James Peckol,Engineering,3.3,4.5,37,0.0,unique,https://www.ratemyprofessors.com/professor/138056
CSE475,Embedded Systems Capstone,Undergraduate Major,16sp,Smith,Noah Smith,Computer Science,3.3,3.3,4,50.0,ambiguous,https://www.ratemyprofessors.com/professor/2284812
CSE475,Embedded Systems Capstone,Undergraduate Major,17sp,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE475,Embedded Systems Capstone,Undergraduate Major,18au,Hemingway,Bruce Hemingway,Computer Science,3.1,2.9,13,45.4545,unique,https://www.ratemyprofessors.com/professor/1945988
CSE475,Embedded Systems Capstone,Undergraduate Major,19au,Hemingway,Bruce Hemingway,Computer Science,3.1,2.9,13,45.4545,unique,https://www.ratemyprofessors.com/professor/1945988
CSE475,Embedded Systems Capstone,Undergraduate Major,20au,Hemingway,Bruce Hemingway,Computer Science,3.1,2.9,13,45.4545,unique,https://www.ratemyprofessors.com/professor/1945988
CSE475,Embedded Systems Capstone,Undergraduate Major,21au,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE475,Embedded Systems Capstone,Undergraduate Major,22au,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE475,Embedded Systems Capstone,Undergraduate Major,23au,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE475,Embedded Systems Capstone,Undergraduate Major,24au,Li,,,,,,,no_cs_match,
CSE475,Embedded Systems Capstone,Undergraduate Major,25au,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE475,Embedded Systems Capstone,Undergraduate Major,25sp,Patel,Shwetak Patel,Computer Engineering,4.3,3.3,4,-1.0,cs-dept,https://www.ratemyprofessors.com/professor/1677718
CSE478,Autonomous Robotics,Undergraduate Major,20wi,Mavrogiannis,,,,,,,not_found,
CSE478,Autonomous Robotics,Undergraduate Major,21sp,Hou,Jeff Hou,Landscape Architecture,1.0,2.0,1,0.0,unique,https://www.ratemyprofessors.com/professor/2990713
CSE478,Autonomous Robotics,Undergraduate Major,22wi,Boots,Byron Boots,Computer Science,5.0,2.0,1,100.0,unique,https://www.ratemyprofessors.com/professor/2772291
CSE478,Autonomous Robotics,Undergraduate Major,23sp,Srinivasa,,,,,,,not_found,
CSE478,Autonomous Robotics,Undergraduate Major,23wi,Boots,Byron Boots,Computer Science,5.0,2.0,1,100.0,unique,https://www.ratemyprofessors.com/professor/2772291
CSE478,Autonomous Robotics,Undergraduate Major,24sp,Srinivasa,,,,,,,not_found,
CSE478,Autonomous Robotics,Undergraduate Major,24wi,Gupta,Abhishek Gupta,Computer Science,5.0,5.0,1,100.0,ambiguous,https://www.ratemyprofessors.com/professor/3046408
CSE478,Autonomous Robotics,Undergraduate Major,25sp,Srinivasa,,,,,,,not_found,
CSE478,Autonomous Robotics,Undergraduate Major,25wi,Gupta,Abhishek Gupta,Computer Science,5.0,5.0,1,100.0,ambiguous,https://www.ratemyprofessors.com/professor/3046408
CSE478,Autonomous Robotics,Undergraduate Major,26sp,Srinivasa,,,,,,,not_found,
CSE478,Autonomous Robotics,Undergraduate Major,26wi,Gupta,Abhishek Gupta,Computer Science,5.0,5.0,1,100.0,ambiguous,https://www.ratemyprofessors.com/professor/3046408
CSE480,Computer Ethics Seminar,Undergraduate Major,22au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE480,Computer Ethics Seminar,Undergraduate Major,22au,Moore,Jared Moore,Computer Science,4.5,2.5,4,100.0,ambiguous,https://www.ratemyprofessors.com/professor/1990968
CSE480,Computer Ethics Seminar,Undergraduate Major,22sp,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE480,Computer Ethics Seminar,Undergraduate Major,22sp,Moore,Jared Moore,Computer Science,4.5,2.5,4,100.0,ambiguous,https://www.ratemyprofessors.com/professor/1990968
CSE480,Computer Ethics Seminar,Undergraduate Major,22wi,Moore,Jared Moore,Computer Science,4.5,2.5,4,100.0,ambiguous,https://www.ratemyprofessors.com/professor/1990968
CSE480,Computer Ethics Seminar,Undergraduate Major,23au,Grossman,Daniel Grossman,Computer Engineering,4.5,2.8,31,90.0,unique,https://www.ratemyprofessors.com/professor/1519085
CSE480,Computer Ethics Seminar,Undergraduate Major,23sp,Moore,Jared Moore,Computer Science,4.5,2.5,4,100.0,ambiguous,https://www.ratemyprofessors.com/professor/1990968
CSE480,Computer Ethics Seminar,Undergraduate Major,23wi,Moore,Jared Moore,Computer Science,4.5,2.5,4,100.0,ambiguous,https://www.ratemyprofessors.com/professor/1990968
CSE480,Computer Ethics Seminar,Undergraduate Major,24au,Sobel,,,,,,,not_found,
